Review ID,Country,User Name,User URL,App Version,Rating,Review Title,Review Text,Review URL,Review Date,Developer Reply Date,Developer Reply Text,Helpful Votes
12524252207,US,AmandaShowGirl,https://itunes.apple.com/us/reviews/id175833257,10.12.0,2,missing key features,"you have to delete things manually and it notifies the other person even when you delete it. One by one even when they send a lump sum, and it’s missing like a swipe to delete functionality. Very hard to see the balance each person owes",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
12450752387,US,JacobG1225,https://itunes.apple.com/us/reviews/id545181303,10.10.0,1,"Changed feature, completely destroyed the actual use for the app",You used to be able to see how much you owed each person individually. Now you cannot. Would’ve been great to know this before I went on a trip. Now we have to go through each purchase and add the totals ourselves.,https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
12366618774,US,Radmanf,https://itunes.apple.com/us/reviews/id1538844930,10.7.0,5,Best,Perfect and easliy,https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
12255153702,US,Nickname wuizlet review,https://itunes.apple.com/us/reviews/id300632187,10.0.1,2,Calculations for trip expenses is not easy to view or understand.,"The app attempts to calculate a recommended way to split expenses and reimburse the group back, but it’s not clear or easy to understand who has paid who back",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
12232689965,US,Anzbl,https://itunes.apple.com/us/reviews/id273158820,10.1.0,3,Great but could use some improvements,"I really like how easy to use the app is but I would like to see some improvements. I am not a big fan of the auto-calculation of reimbursements. Some people in my group prefer to be paid cash due to currency exchange and while we keep track of expenses in Tricount, we have to kind of keep track of who owes who to be able to pay in cash. I wish there was an option to see all debts without them being combined into the “least amount of transfers” or a way to search how much money I owe to each person.",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
12201591900,US,Dawidp,https://itunes.apple.com/us/reviews/id10202082,10.0.1,3,Missing features,Add back the feature where on transaction canteenfor each transaction I could see my individual impact,https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
12176462911,US,Mikog8tor,https://itunes.apple.com/us/reviews/id1595493296,10.0.1,4,Great app,Use it to track all our Bills.  Came over from splitwise and have been very happy.  One upgrade that would be great would be a notes field for manual text entry.,https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
12116967274,US,改進啦啦啦啦,https://itunes.apple.com/us/reviews/id861441094,10.0.1,1,Something went wrong,My tricount have already not function properly for over a week. It state that there’s something went wrong at bunq’s side.,https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
12046528266,US,Fgy,https://itunes.apple.com/us/reviews/id43172439,9.5.0,1,"The app does not do the one thing it needed to do, split costs between more people.","So from the first try, it calculates all wrong. I entered 8 people going on a trip with 2 cars. Person “A” pays for the insurances for all 8 people and person “B” pays for the gasoline but only for selected 4 people. 

The person “C” needs to only pay the person “A” for the insurance…..but the app calculates that the person “C” needs to pay the person “A” for the gasoline even if he is not added to the group, and on the other hand shows that the person “C” only needs to pay for insurance some small amount that is not realistic to the person “A”

So already by adding first 2 expenses, the app totally miscalculates everything. 

Imagine if you rely only on this app  to distribute costs, and you do not control al of it at the end….it will totally miss calculate everything and all participants will get random and uncorrect values.",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
12027306037,US,Suni1234 tech,https://itunes.apple.com/us/reviews/id1666647675,9.5.0,5,Download,"This is very helpful app, if there is a feature to download the data into excel that would be great help, also if you can add a feature to show expenses in chart format that will be very useful so that we will have all together in one app",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
12009775241,US,Rojoal92,https://itunes.apple.com/us/reviews/id32270320,9.5.0,4,Helpful,"I have used this app for a few years now and it’s been extremely helpful for keeping track of expenses for multiple people paying rent. I am disappointed that when they updated the app they took away the option to export an excel file. I used that feature monthly for budgeting. I hope the developer will consider adding that again. 
For us, the credit card option is not appealing.",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
11825539541,US,Shannie307,https://itunes.apple.com/us/reviews/id701708567,9.0.2,1,Terrible,"Do not use this app! I was asked to update the app in order to keep using it in the middle of my trip and it completely erased all of the data from a weeklong trip right in the middle of it. There was absolutely no easy way to contact customer service and I had to Google what the parent company was in order to find a way to contact someone. The only way to contact them was via email and it was a horrible experience. They say they will get back to you in 10 hours and at first no one got back to me for about 34 hours. Now again remember this is in the middle of our trip. Finally I'm contacted by a trainee who goes back-and-forth with me over a span of TWO MORE WEEKS repeatedly telling me to do things like log out and log back in or delete the app and re-download it, while reassuring me that their team is working hard get my data back. I seriously doubt that they ever even looked at this issue, as after about a week had a they asked me what my login info was associated with my account. I asked them how they were able to be looking into my issue all this time without ever knowing which account was mine, no answer. I asked multiple times to be connected to a manager but was only ever contacted by a trainee. In the end they did not restore my trip and we lost all of our information. Save yourself a headache choose a different platform. The response to this review is ridiculous. No one from the Tricount team tried to help me. I contacted them over and over and over again for weeks and all I ever got was a response from a trainee be patient. Repeatedly I asked for someone from management to contact me and no one ever did. Don't use this app. The response to this bad review is faster than anyone ever responded to my customer service inquiries. I guess they send the same format reply to any bad review, same as they kept sending the same dumb reply to my support requests without answering or addressing a single issue.",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
11745023569,US,Juancardrd,https://itunes.apple.com/us/reviews/id1102441931,8.1.0,2,Last update trashed the app,"With the last update now everything is harder to see. Now you can’t see only expenses in which you are included, you need to open every single record to see if you are in it. Also, when creating a new record everyone is selected by default, so you need to unselect anyone. Go back to previous version!",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
11729221806,US,iKruXified,https://itunes.apple.com/us/reviews/id152828132,8.1.0,5,The best out there but something got to give,"The app is free without ads and no limitations. I have no qualms about the alternative monetization through the Bunq credit card. Here's what I like and can be improved: 
+ Adding and editing for others
+ Build in calculator
- Option to sum up everyone's expense instead of forcing to key in total
-  Option to add tax percentage or tip",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
11660011442,US,parksaejoon,https://itunes.apple.com/us/reviews/id333507325,8.0.4,2,Lot of grief,"Optimized reimbursements as a default and no way to disable is annoying and there are use cases where I’d like to reimburse separately.

There is a data discrepancy between iOS users and Android (just 1cent difference in balances, but concerning in terms of confidence that optimized reimbursements are working correctly) it might be related to one of the expenses being set to “part” splits and the one cent is a rounding discrepancy.

Inputting expenses was ok, categories were too rigid.

There was a lot of confusion and grief at the end when trying to settle up balances.

Next time I’ll just bite the bullet and just pay for Splitwise Pro temporarily.",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
11570414151,US,Jean-Luc S.,https://itunes.apple.com/us/reviews/id11194007,8.0.2,4,Used to love it but this last year it went backwards 😕,"It’s an extremely useful app when you travel with friends. I used it for a couple of years and I happily paid for it. Now it’s only a free version but several essential features have disappeared 😡 like: 

- Selection of people who share the expenses by default. So now, after a friend joined you for part of the trip, you have to deselect his name for every expense, until the end of the trip. 

- Summary / stats on total expenses by category. We bothered to enter a category for each expense but it’s all for nothing as the stats module has disappeared and you can’t even export to CSV!",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
11550542482,US,Nicknames are for tools,https://itunes.apple.com/us/reviews/id138529461,8.0.2,5,A great FREE alternative to SplitWise or other paywalled expense splitting apps,"I just started using Tricount for managing expenses on group trips.  I really like the interface and the app seems to work well.  It has most of the basic features that I need, but I hope to see a few enhancements: 

- the ability to type the shares in (for share-based expense allocation); hitting the + button 30 times is tedious
- the ability to set default allocations for each expense category type in each Tricount
- the ability to see a summary of total expenses allocated to each member, and the total already paid by each member; presently even the group admin can only see their own expenses (“my expenses”) or a summary of balances, but I would like to be able to see a summary of all members’ total expenses and total amount already paid.
- a web-based interface to manage Tricounts on a PC (in addition to the phone app)",https://itunes.apple.com/us/review?id=349866256&type=Purple%20Software,,,,
